
user:1, item:1, rank:2
user:39, item:32, rank:2
user:39, item:34, rank:2
user:39, item:35, rank:2
user:39, item:36, rank:3
user:39, item:37, rank:3
user:39, item:38, rank:3
user:39, item:39, rank:3
user:39, item:40, rank:3
user:39, item:43, rank:3
user:39, item:44, rank:4
user:39, item:45, rank:3
user:39, item:46, rank:2
user:39, item:47, rank:2
user:39, item:48, rank:3
user:39, item:49, rank:2
user:39, item:50, rank:2
user:40, item:4, rank:1
user:40, item:6, rank:2
user:40, item:7, rank:2
user:40, item:8, rank:2
user:40, item:9, rank:2
user:40, item:11, rank:3
user:40, item:15, rank:3
user:40, item:16, rank:3
user:40, item:18, rank:2
user:40, item:22, rank:2
user:40, item:23, rank:2
user:40, item:25, rank:3
user:40, item:27, rank:230
user:40, item:28, rank:1
user:40, item:29, rank:1
user:40, item:30, rank:2
user:40, item:32, rank:1
user:40, item:33, rank:2
user:40, item:34, rank:1
user:40, item:36, rank:2
user:40, item:37, rank:2
user:40, item:38, rank:2
user:40, item:39, rank:2
user:40, item:40, rank:2
user:40, item:41, rank:2
user:40, item:43, rank:2
user:40, item:44, rank:2
user:40, item:45, rank:2
user:40, item:46, rank:1
user:40, item:47, rank:2
user:41, item:2, rank:2
user:41, item:4, rank:2
user:41, item:5, rank:2
user:41, item:6, rank:3
user:41, item:8, rank:2
user:41, item:9, rank:3
user:41, item:12, rank:4
user:41, item:14, rank:2
user:41, item:15, rank:3
user:41, item:16, rank:2
user:41, item:18, rank:2
user:41, item:19, rank:3
user:41, item:20, rank:3
user:41, item:23, rank:3
user:41, item:24, rank:3
user:41, item:25, rank:2
user:41, item:26, rank:3
user:41, item:29, rank:2
user:41, item:32, rank:2
user:41, item:34, rank:2
user:41, item:35, rank:2
user:41, item:36, rank:3
user:41, item:37, rank:2
user:41, item:39, rank:3
user:41, item:40, rank:3
user:41, item:41, rank:4
user:41, item:43, rank:2
user:41, item:45, rank:3
user:41, item:46, rank:2
user:41, item:47, rank:2
user:41, item:48, rank:2
user:41, item:49, rank:2
user:42, item:1, rank:2
user:42, item:2, rank:3
user:42, item:3, rank:2
user:42, item:4, rank:2
user:42, item:5, rank:3
user:42, item:8, rank:2
user:42, item:9, rank:2
user:42, item:10, rank:2
user:42, item:11, rank:3
user:42, item:12, rank:3
user:42, item:13, rank:2
user:42, item:15, rank:3
user:42, item:16, rank:3
user:42, item:17, rank:3
user:42, item:18, rank:2
user:42, item:19, rank:3
user:42, item:20, rank:3
user:42, item:21, rank:3
user:42, item:22, rank:3
user:42, item:23, rank:3
user:42, item:25, rank:3
user:42, item:28, rank:3
user:42, item:29, rank:3
user:42, item:30, rank:3
user:42, item:32, rank:3
user:42, item:33, rank:2
user:42, item:36, rank:3
user:42, item:37, rank:3
user:42, item:38, rank:3
user:42, item:39, rank:3
user:42, item:40, rank:3
user:42, item:41, rank:3
user:42, item:42, rank:3
user:42, item:43, rank:2
user:42, item:45, rank:3
user:42, item:46, rank:1
user:42, item:48, rank:1
user:42, item:49, rank:2
user:42, item:50, rank:1
user:43, item:3, rank:2
user:43, item:4, rank:2
user:43, item:5, rank:2
user:43, item:8, rank:3
user:43, item:10, rank:4
user:43, item:13, rank:3
user:43, item:14, rank:4
user:43, item:15, rank:3
user:43, item:18, rank:3
user:43, item:19, rank:2
user:43, item:20, rank:2
user:43, item:23, rank:4
user:43, item:24, rank:3
user:43, item:25, rank:3
user:43, item:28, rank:3
user:43, item:29, rank:2
user:43, item:30, rank:2
user:43, item:33, rank:2
user:43, item:34, rank:3
user:43, item:35, rank:4
user:43, item:38, rank:3
user:43, item:39, rank:2
user:43, item:40, rank:3
user:43, item:43, rank:3
user:43, item:44, rank:3
user:43, item:45, rank:3
user:43, item:48, rank:3
user:43, item:50, rank:2
user:44, item:1, rank:1
user:44, item:2, rank:2
user:44, item:3, rank:2
user:44, item:4, rank:2
user:44, item:5, rank:2
user:44, item:8, rank:1
user:44, item:9, rank:2
user:44, item:10, rank:2
user:44, item:14, rank:2
user:44, item:15, rank:2
user:44, item:19, rank:2
user:44, item:20, rank:2
user:44, item:24, rank:2
user:44, item:25, rank:3
user:44, item:29, rank:1
user:44, item:30, rank:1
user:44, item:34, rank:2
user:44, item:35, rank:2
user:44, item:39, rank:1
user:44, item:40, rank:2
user:44, item:44, rank:3
user:44, item:45, rank:3
user:44, item:49, rank:3
user:44, item:50, rank:3
user:45, item:1, rank:1
user:45, item:2, rank:2
user:45, item:5, rank:2
user:45, item:10, rank:4
user:45, item:11, rank:2
user:45, item:12, rank:3
user:45, item:13, rank:2
user:45, item:14, rank:2
user:45, item:15, rank:2
user:45, item:16, rank:2
user:45, item:21, rank:3
user:45, item:22, rank:3
user:45, item:24, rank:3
user:45, item:25, rank:3
user:45, item:27, rank:2
user:45, item:28, rank:2
user:45, item:29, rank:2
user:45, item:30, rank:2
user:45, item:32, rank:3
user:45, item:38, rank:3
user:45, item:39, rank:3
user:45, item:40, rank:3
user:45, item:42, rank:3
user:45, item:43, rank:3
user:45, item:48, rank:2
user:45, item:49, rank:2
user:45, item:50, rank:2
user:46, item:1, rank:2
user:46, item:2, rank:2
user:46, item:3, rank:2
user:46, item:6, rank:3
user:46, item:7, rank:3
user:46, item:10, rank:3
user:46, item:11, rank:3
user:46, item:12, rank:3
user:46, item:13, rank:3
user:46, item:14, rank:3
user:46, item:15, rank:3
user:46, item:16, rank:2
user:46, item:17, rank:3
user:46, item:20, rank:2
user:46, item:21, rank:3
user:46, item:22, rank:3
user:46, item:24, rank:2
user:46, item:25, rank:3
user:46, item:26, rank:2
user:46, item:28, rank:2
user:46, item:31, rank:2
user:46, item:32, rank:2
user:46, item:33, rank:1
user:46, item:36, rank:3
user:46, item:40, rank:2
user:46, item:41, rank:3
user:46, item:42, rank:3
user:46, item:43, rank:2
user:46, item:44, rank:3
user:46, item:47, rank:2
user:46, item:48, rank:2
user:46, item:50, rank:2
user:47, item:1, rank:1
user:47, item:2, rank:1
user:47, item:3, rank:2
user:47, item:5, rank:2
user:47, item:9, rank:4
user:47, item:10, rank:3
user:47, item:11, rank:4
user:47, item:15, rank:3
user:47, item:16, rank:3
user:47, item:17, rank:2
user:47, item:18, rank:2
user:47, item:19, rank:3
user:47, item:20, rank:3
user:47, item:24, rank:2
user:47, item:25, rank:3
user:47, item:26, rank:2
user:47, item:28, rank:2
user:47, item:29, rank:2
user:47, item:30, rank:2
user:47, item:33, rank:2
user:47, item:36, rank:2
user:47, item:39, rank:3
user:47, item:40, rank:3
user:47, item:41, rank:3
user:47, item:42, rank:3
user:47, item:43, rank:3
user:47, item:44, rank:3
user:47, item:45, rank:3
user:47, item:46, rank:2
user:47, item:47, rank:2
user:47, item:48, rank:3
user:47, item:49, rank:2
user:47, item:50, rank:2
user:48, item:1, rank:2
user:48, item:3, rank:2
user:48, item:4, rank:2
user:48, item:5, rank:3
user:48, item:6, rank:3
user:48, item:8, rank:3
user:48, item:9, rank:3
user:48, item:10, rank:3
user:48, item:11, rank:3
user:48, item:18, rank:2
user:48, item:19, rank:3
user:48, item:20, rank:3
user:48, item:21, rank:3
user:48, item:22, rank:3
user:48, item:23, rank:3
user:48, item:24, rank:3
user:48, item:25, rank:3
user:48, item:26, rank:3
user:48, item:27, rank:2
user:48, item:28, rank:2
user:48, item:29, rank:3
user:48, item:30, rank:2
user:48, item:32, rank:2
user:48, item:34, rank:3
user:48, item:35, rank:1
user:48, item:40, rank:2
user:48, item:43, rank:3
user:48, item:45, rank:3
user:48, item:46, rank:3
user:49, item:1, rank:2
user:49, item:2, rank:1
user:49, item:3, rank:1
user:49, item:4, rank:2
user:49, item:5, rank:2
user:49, item:6, rank:2
user:49, item:7, rank:2
user:49, item:9, rank:2
user:49, item:10, rank:2
user:49, item:11, rank:2
user:49, item:12, rank:2
user:49, item:13, rank:2
user:49, item:17, rank:3
user:49, item:18, rank:2
user:49, item:21, rank:3
user:49, item:22, rank:3
user:49, item:23, rank:3
user:49, item:24, rank:3
user:49, item:25, rank:3
user:49, item:26, rank:2
user:49, item:27, rank:2
user:49, item:29, rank:2
user:49, item:30, rank:2
user:49, item:33, rank:2
user:49, item:34, rank:2
user:49, item:35, rank:1
user:49, item:36, rank:2
user:49, item:37, rank:3
user:49, item:38, rank:2
user:49, item:39, rank:1
user:49, item:40, rank:3
user:49, item:41, rank:3
user:49, item:42, rank:3
user:49, item:47, rank:2
user:50, item:4, rank:2
user:50, item:5, rank:3
user:50, item:6, rank:3
user:50, item:7, rank:3
user:50, item:8, rank:2
user:50, item:9, rank:3
user:50, item:14, rank:3
user:50, item:15, rank:2
user:50, item:16, rank:2
user:50, item:17, rank:2
user:50, item:18, rank:2
user:50, item:19, rank:3
user:50, item:20, rank:2
user:50, item:21, rank:2
user:50, item:22, rank:3
user:50, item:23, rank:3
user:50, item:24, rank:2
user:50, item:25, rank:3
user:50, item:29, rank:3
user:50, item:30, rank:3
user:50, item:32, rank:1
user:50, item:33, rank:2
user:50, item:34, rank:2
user:50, item:39, rank:3
user:50, item:40, rank:3
user:51, item:1, rank:2
user:51, item:2, rank:3
user:51, item:3, rank:2
user:51, item:4, rank:2
user:51, item:5, rank:2
user:51, item:6, rank:3
user:51, item:7, rank:3
user:51, item:8, rank:2
user:51, item:9, rank:2
user:51, item:10, rank:3
user:51, item:11, rank:3
user:51, item:14, rank:2
user:51, item:15, rank:2
user:51, item:16, rank:3
user:51, item:17, rank:3
user:51, item:18, rank:3
user:51, item:19, rank:3
user:51, item:20, rank:3
user:51, item:21, rank:4
user:51, item:22, rank:3
user:51, item:23, rank:3
user:51, item:24, rank:2
user:51, item:25, rank:3
user:51, item:26, rank:3
user:51, item:27, rank:2
user:51, item:28, rank:2
user:51, item:29, rank:2
user:51, item:30, rank:2
user:51, item:31, rank:1
user:51, item:35, rank:2
user:51, item:38, rank:3
user:51, item:39, rank:2
user:51, item:40, rank:3
user:51, item:43, rank:3
user:51, item:46, rank:2
user:51, item:47, rank:3
user:51, item:48, rank:2
user:51, item:49, rank:2
user:51, item:50, rank:3
