
user:1, item:7, real_rank:4, predicted_rank:3
user:28, item:31, real_rank:1, predicted_rank:1
user:28, item:32, real_rank:2, predicted_rank:2
user:28, item:33, real_rank:1, predicted_rank:2
user:28, item:34, real_rank:1, predicted_rank:2
user:28, item:35, real_rank:1, predicted_rank:2
user:28, item:36, real_rank:1, predicted_rank:2
user:28, item:37, real_rank:2, predicted_rank:3
user:28, item:38, real_rank:3, predicted_rank:2
user:28, item:39, real_rank:1, predicted_rank:2
user:28, item:45, real_rank:5, predicted_rank:3
user:29, item:5, real_rank:4, predicted_rank:4
user:29, item:6, real_rank:4, predicted_rank:4
user:29, item:8, real_rank:4, predicted_rank:3
user:29, item:9, real_rank:3, predicted_rank:3
user:29, item:14, real_rank:5, predicted_rank:3
user:29, item:15, real_rank:4, predicted_rank:4
user:29, item:22, real_rank:4, predicted_rank:4
user:29, item:23, real_rank:3, predicted_rank:4
user:29, item:24, real_rank:5, predicted_rank:3
user:29, item:25, real_rank:5, predicted_rank:4
user:29, item:27, real_rank:2, predicted_rank:3
user:29, item:28, real_rank:3, predicted_rank:2
user:29, item:29, real_rank:2, predicted_rank:3
user:29, item:30, real_rank:1, predicted_rank:2
user:29, item:33, real_rank:2, predicted_rank:2
user:29, item:34, real_rank:3, predicted_rank:2
user:29, item:35, real_rank:1, predicted_rank:3
user:29, item:36, real_rank:3, predicted_rank:3
user:29, item:37, real_rank:2, predicted_rank:3
user:29, item:38, real_rank:4, predicted_rank:3
user:29, item:43, real_rank:5, predicted_rank:5
user:29, item:44, real_rank:4, predicted_rank:4
user:29, item:45, real_rank:4, predicted_rank:4
user:29, item:46, real_rank:5, predicted_rank:4
user:29, item:47, real_rank:4, predicted_rank:5
user:29, item:48, real_rank:3, predicted_rank:4
user:29, item:49, real_rank:5, predicted_rank:4
user:30, item:1, real_rank:1, predicted_rank:3
user:30, item:2, real_rank:2, predicted_rank:2
user:30, item:8, real_rank:1, predicted_rank:2
user:30, item:10, real_rank:2, predicted_rank:2
user:30, item:12, real_rank:2, predicted_rank:3
user:30, item:13, real_rank:3, predicted_rank:2
user:30, item:22, real_rank:5, predicted_rank:4
user:30, item:23, real_rank:4, predicted_rank:3
user:30, item:28, real_rank:1, predicted_rank:2
user:30, item:29, real_rank:2, predicted_rank:1
user:30, item:31, real_rank:1, predicted_rank:2
user:30, item:35, real_rank:2, predicted_rank:1
user:30, item:36, real_rank:1, predicted_rank:2
user:30, item:38, real_rank:1, predicted_rank:2
user:30, item:39, real_rank:1, predicted_rank:2
user:30, item:41, real_rank:4, predicted_rank:4
user:30, item:42, real_rank:5, predicted_rank:4
user:30, item:45, real_rank:4, predicted_rank:3
user:30, item:46, real_rank:2, predicted_rank:2
user:31, item:1, real_rank:2, predicted_rank:1
user:31, item:7, real_rank:4, predicted_rank:3
user:31, item:14, real_rank:5, predicted_rank:2
user:31, item:15, real_rank:4, predicted_rank:3
user:31, item:16, real_rank:1, predicted_rank:2
user:31, item:20, real_rank:2, predicted_rank:1
user:31, item:22, real_rank:2, predicted_rank:2
user:31, item:23, real_rank:1, predicted_rank:2
user:31, item:27, real_rank:1, predicted_rank:1
user:31, item:29, real_rank:2, predicted_rank:1
user:31, item:31, real_rank:1, predicted_rank:2
user:31, item:37, real_rank:2, predicted_rank:2
user:31, item:40, real_rank:1, predicted_rank:2
user:31, item:43, real_rank:4, predicted_rank:4
user:31, item:48, real_rank:3, predicted_rank:2
user:32, item:1, real_rank:1, predicted_rank:2
user:32, item:2, real_rank:2, predicted_rank:2
user:32, item:3, real_rank:1, predicted_rank:2
user:32, item:5, real_rank:3, predicted_rank:3
user:32, item:6, real_rank:3, predicted_rank:4
user:32, item:7, real_rank:4, predicted_rank:3
user:32, item:8, real_rank:2, predicted_rank:2
user:32, item:9, real_rank:2, predicted_rank:3
user:32, item:17, real_rank:2, predicted_rank:2
user:32, item:23, real_rank:3, predicted_rank:4
user:32, item:24, real_rank:5, predicted_rank:2
user:32, item:26, real_rank:4, predicted_rank:3
user:32, item:27, real_rank:5, predicted_rank:3
user:32, item:28, real_rank:4, predicted_rank:3
user:32, item:29, real_rank:3, predicted_rank:3
user:32, item:30, real_rank:4, predicted_rank:3
user:32, item:31, real_rank:1, predicted_rank:2
user:32, item:33, real_rank:1, predicted_rank:2
user:32, item:34, real_rank:2, predicted_rank:1
user:32, item:36, real_rank:4, predicted_rank:3
user:32, item:37, real_rank:3, predicted_rank:3
user:32, item:38, real_rank:4, predicted_rank:4
user:32, item:39, real_rank:3, predicted_rank:2
user:32, item:40, real_rank:2, predicted_rank:3
user:32, item:41, real_rank:2, predicted_rank:2
user:32, item:44, real_rank:2, predicted_rank:2
user:32, item:45, real_rank:1, predicted_rank:2
user:33, item:6, real_rank:5, predicted_rank:3
user:33, item:8, real_rank:3, predicted_rank:3
user:33, item:10, real_rank:4, predicted_rank:3
user:33, item:14, real_rank:4, predicted_rank:3
user:33, item:18, real_rank:4, predicted_rank:2
user:33, item:22, real_rank:5, predicted_rank:3
user:33, item:23, real_rank:4, predicted_rank:3
user:33, item:27, real_rank:1, predicted_rank:2
user:33, item:28, real_rank:2, predicted_rank:1
user:33, item:29, real_rank:3, predicted_rank:1
user:33, item:30, real_rank:1, predicted_rank:2
user:33, item:32, real_rank:1, predicted_rank:2
user:33, item:33, real_rank:2, predicted_rank:2
user:33, item:35, real_rank:3, predicted_rank:1
user:33, item:39, real_rank:3, predicted_rank:2
user:33, item:40, real_rank:2, predicted_rank:2
user:33, item:41, real_rank:1, predicted_rank:3
user:33, item:42, real_rank:2, predicted_rank:1
user:33, item:43, real_rank:1, predicted_rank:3
user:33, item:44, real_rank:2, predicted_rank:2
user:33, item:45, real_rank:1, predicted_rank:2
user:33, item:48, real_rank:1, predicted_rank:1
user:33, item:49, real_rank:2, predicted_rank:1
user:33, item:50, real_rank:1, predicted_rank:1
user:34, item:1, real_rank:3, predicted_rank:3
user:34, item:4, real_rank:4, predicted_rank:3
user:34, item:5, real_rank:3, predicted_rank:3
user:34, item:9, real_rank:4, predicted_rank:3
user:34, item:10, real_rank:3, predicted_rank:3
user:34, item:11, real_rank:5, predicted_rank:4
user:34, item:12, real_rank:4, predicted_rank:4
user:34, item:14, real_rank:5, predicted_rank:3
user:34, item:15, real_rank:3, predicted_rank:3
user:34, item:19, real_rank:5, predicted_rank:2
user:34, item:22, real_rank:5, predicted_rank:4
user:34, item:24, real_rank:3, predicted_rank:3
user:34, item:25, real_rank:4, predicted_rank:3
user:34, item:29, real_rank:1, predicted_rank:2
user:34, item:30, real_rank:2, predicted_rank:2
user:34, item:31, real_rank:1, predicted_rank:1
user:34, item:32, real_rank:2, predicted_rank:2
user:34, item:34, real_rank:1, predicted_rank:1
user:34, item:35, real_rank:1, predicted_rank:1
user:34, item:37, real_rank:3, predicted_rank:3
user:34, item:38, real_rank:4, predicted_rank:3
user:34, item:39, real_rank:3, predicted_rank:3
user:34, item:40, real_rank:2, predicted_rank:3
user:34, item:42, real_rank:1, predicted_rank:2
user:34, item:43, real_rank:2, predicted_rank:2
user:34, item:44, real_rank:1, predicted_rank:3
user:34, item:45, real_rank:3, predicted_rank:2
user:34, item:46, real_rank:1, predicted_rank:2
user:34, item:48, real_rank:1, predicted_rank:2
user:34, item:49, real_rank:2, predicted_rank:2
user:34, item:50, real_rank:3, predicted_rank:2
user:35, item:1, real_rank:4, predicted_rank:2
user:35, item:3, real_rank:3, predicted_rank:2
user:35, item:5, real_rank:2, predicted_rank:3
user:35, item:6, real_rank:2, predicted_rank:3
user:35, item:7, real_rank:1, predicted_rank:4
user:35, item:8, real_rank:2, predicted_rank:3
user:35, item:10, real_rank:3, predicted_rank:3
user:35, item:12, real_rank:4, predicted_rank:4
user:35, item:13, real_rank:5, predicted_rank:3
user:35, item:14, real_rank:3, predicted_rank:4
user:35, item:17, real_rank:3, predicted_rank:2
user:35, item:19, real_rank:2, predicted_rank:3
user:35, item:22, real_rank:5, predicted_rank:4
user:35, item:25, real_rank:4, predicted_rank:4
user:35, item:26, real_rank:3, predicted_rank:4
user:35, item:27, real_rank:3, predicted_rank:4
user:35, item:28, real_rank:4, predicted_rank:3
user:35, item:29, real_rank:2, predicted_rank:3
user:35, item:30, real_rank:3, predicted_rank:3
user:35, item:31, real_rank:3, predicted_rank:2
user:35, item:33, real_rank:2, predicted_rank:3
user:35, item:36, real_rank:5, predicted_rank:4
user:35, item:37, real_rank:4, predicted_rank:4
user:35, item:38, real_rank:3, predicted_rank:3
user:35, item:40, real_rank:5, predicted_rank:4
user:35, item:43, real_rank:3, predicted_rank:4
user:35, item:45, real_rank:4, predicted_rank:3
user:35, item:48, real_rank:5, predicted_rank:3
user:35, item:50, real_rank:4, predicted_rank:4
user:36, item:2, real_rank:4, predicted_rank:3
user:36, item:5, real_rank:3, predicted_rank:3
user:36, item:10, real_rank:3, predicted_rank:3
user:36, item:20, real_rank:2, predicted_rank:2
user:36, item:22, real_rank:3, predicted_rank:4
user:36, item:24, real_rank:2, predicted_rank:3
user:36, item:27, real_rank:1, predicted_rank:2
user:36, item:30, real_rank:2, predicted_rank:2
user:36, item:31, real_rank:1, predicted_rank:2
user:36, item:33, real_rank:2, predicted_rank:2
user:36, item:36, real_rank:3, predicted_rank:2
user:36, item:37, real_rank:2, predicted_rank:3
user:36, item:38, real_rank:4, predicted_rank:2
user:36, item:39, real_rank:3, predicted_rank:2
user:36, item:40, real_rank:3, predicted_rank:2
user:36, item:41, real_rank:4, predicted_rank:4
user:36, item:42, real_rank:5, predicted_rank:4
user:36, item:43, real_rank:4, predicted_rank:4
user:36, item:44, real_rank:3, predicted_rank:4
user:36, item:45, real_rank:4, predicted_rank:3
user:37, item:2, real_rank:3, predicted_rank:3
user:37, item:6, real_rank:4, predicted_rank:3
user:37, item:9, real_rank:5, predicted_rank:3
user:37, item:11, real_rank:4, predicted_rank:5
user:37, item:12, real_rank:4, predicted_rank:4
user:37, item:13, real_rank:5, predicted_rank:4
user:37, item:14, real_rank:4, predicted_rank:4
user:37, item:15, real_rank:3, predicted_rank:4
user:37, item:16, real_rank:3, predicted_rank:3
user:37, item:17, real_rank:2, predicted_rank:3
user:37, item:18, real_rank:3, predicted_rank:3
user:37, item:20, real_rank:4, predicted_rank:3
user:37, item:21, real_rank:5, predicted_rank:4
user:37, item:23, real_rank:4, predicted_rank:4
user:37, item:27, real_rank:3, predicted_rank:4
user:37, item:29, real_rank:4, predicted_rank:4
user:37, item:30, real_rank:5, predicted_rank:3
user:37, item:31, real_rank:2, predicted_rank:2
user:37, item:32, real_rank:1, predicted_rank:3
user:37, item:33, real_rank:3, predicted_rank:3
user:37, item:34, real_rank:2, predicted_rank:3
user:37, item:36, real_rank:5, predicted_rank:4
user:37, item:37, real_rank:4, predicted_rank:4
user:37, item:38, real_rank:4, predicted_rank:4
user:37, item:39, real_rank:5, predicted_rank:4
user:37, item:40, real_rank:5, predicted_rank:4
user:37, item:41, real_rank:4, predicted_rank:3
user:37, item:42, real_rank:4, predicted_rank:4
user:37, item:44, real_rank:5, predicted_rank:4
user:37, item:46, real_rank:2, predicted_rank:2
user:37, item:47, real_rank:2, predicted_rank:3
user:37, item:48, real_rank:3, predicted_rank:2
user:37, item:49, real_rank:1, predicted_rank:3
user:38, item:1, real_rank:5, predicted_rank:2
user:38, item:5, real_rank:4, predicted_rank:3
user:38, item:10, real_rank:4, predicted_rank:3
user:38, item:11, real_rank:2, predicted_rank:4
user:38, item:12, real_rank:3, predicted_rank:3
user:38, item:16, real_rank:2, predicted_rank:2
user:38, item:18, real_rank:1, predicted_rank:3
user:38, item:20, real_rank:1, predicted_rank:2
user:38, item:23, real_rank:5, predicted_rank:3
user:38, item:24, real_rank:2, predicted_rank:4
user:38, item:25, real_rank:4, predicted_rank:4
user:38, item:29, real_rank:2, predicted_rank:2
user:38, item:30, real_rank:1, predicted_rank:2
user:38, item:31, real_rank:1, predicted_rank:2
user:38, item:33, real_rank:2, predicted_rank:2
user:38, item:34, real_rank:1, predicted_rank:2
user:38, item:35, real_rank:2, predicted_rank:1
user:38, item:36, real_rank:1, predicted_rank:3
user:38, item:37, real_rank:2, predicted_rank:2
user:38, item:38, real_rank:3, predicted_rank:3
user:38, item:39, real_rank:2, predicted_rank:2
user:38, item:41, real_rank:5, predicted_rank:3
user:38, item:43, real_rank:4, predicted_rank:4
user:38, item:45, real_rank:5, predicted_rank:4
user:38, item:47, real_rank:5, predicted_rank:4
user:38, item:49, real_rank:5, predicted_rank:4
user:39, item:3, real_rank:1, predicted_rank:2
user:39, item:4, real_rank:2, predicted_rank:2
user:39, item:5, real_rank:1, predicted_rank:2
user:39, item:7, real_rank:5, predicted_rank:4
user:39, item:10, real_rank:4, predicted_rank:3
user:39, item:13, real_rank:3, predicted_rank:3
user:39, item:14, real_rank:2, predicted_rank:3
user:39, item:15, real_rank:4, predicted_rank:3
user:39, item:17, real_rank:4, predicted_rank:3
user:39, item:18, real_rank:3, predicted_rank:3
user:39, item:21, real_rank:5, predicted_rank:4
user:39, item:22, real_rank:4, predicted_rank:4
user:39, item:31, real_rank:1, predicted_rank:2
user:39, item:33, real_rank:2, predicted_rank:2
user:39, item:41, real_rank:5, predicted_rank:4
user:39, item:42, real_rank:4, predicted_rank:4
user:40, item:1, real_rank:1, predicted_rank:2
user:40, item:2, real_rank:2, predicted_rank:1
user:40, item:3, real_rank:3, predicted_rank:1
user:40, item:5, real_rank:1, predicted_rank:2
user:40, item:10, real_rank:2, predicted_rank:2
user:40, item:12, real_rank:3, predicted_rank:2
user:40, item:13, real_rank:2, predicted_rank:3
user:40, item:14, real_rank:1, predicted_rank:5
user:40, item:17, real_rank:3, predicted_rank:2
user:40, item:19, real_rank:2, predicted_rank:3
user:40, item:20, real_rank:3, predicted_rank:2
user:40, item:21, real_rank:2, predicted_rank:2
user:40, item:24, real_rank:3, predicted_rank:2
user:40, item:26, real_rank:3, predicted_rank:2
user:40, item:31, real_rank:1, predicted_rank:1
user:40, item:35, real_rank:2, predicted_rank:1
user:40, item:42, real_rank:1, predicted_rank:2
user:40, item:48, real_rank:1, predicted_rank:1
user:40, item:49, real_rank:2, predicted_rank:0
user:40, item:50, real_rank:1, predicted_rank:1
user:41, item:1, real_rank:3, predicted_rank:1
user:41, item:3, real_rank:2, predicted_rank:2
user:41, item:7, real_rank:3, predicted_rank:4
user:41, item:10, real_rank:2, predicted_rank:3
user:41, item:11, real_rank:5, predicted_rank:3
user:41, item:13, real_rank:4, predicted_rank:3
user:41, item:17, real_rank:3, predicted_rank:3
user:41, item:21, real_rank:2, predicted_rank:3
user:41, item:22, real_rank:3, predicted_rank:3
user:41, item:27, real_rank:2, predicted_rank:2
user:41, item:28, real_rank:1, predicted_rank:2
user:41, item:30, real_rank:3, predicted_rank:2
user:41, item:31, real_rank:1, predicted_rank:2
user:41, item:33, real_rank:2, predicted_rank:2
user:41, item:38, real_rank:3, predicted_rank:3
user:41, item:42, real_rank:4, predicted_rank:2
user:41, item:44, real_rank:3, predicted_rank:4
user:41, item:50, real_rank:1, predicted_rank:2
user:42, item:6, real_rank:2, predicted_rank:2
user:42, item:7, real_rank:1, predicted_rank:3
user:42, item:14, real_rank:2, predicted_rank:3
user:42, item:24, real_rank:2, predicted_rank:3
user:42, item:26, real_rank:5, predicted_rank:3
user:42, item:27, real_rank:4, predicted_rank:3
user:42, item:31, real_rank:4, predicted_rank:2
user:42, item:34, real_rank:3, predicted_rank:3
user:42, item:35, real_rank:2, predicted_rank:3
user:42, item:44, real_rank:4, predicted_rank:3
user:42, item:47, real_rank:1, predicted_rank:3
user:43, item:1, real_rank:1, predicted_rank:2
user:43, item:2, real_rank:2, predicted_rank:2
user:43, item:6, real_rank:5, predicted_rank:3
user:43, item:7, real_rank:4, predicted_rank:4
user:43, item:9, real_rank:3, predicted_rank:4
user:43, item:11, real_rank:5, predicted_rank:3
user:43, item:12, real_rank:4, predicted_rank:4
user:43, item:16, real_rank:2, predicted_rank:2
user:43, item:17, real_rank:1, predicted_rank:3
user:43, item:21, real_rank:2, predicted_rank:4
user:43, item:22, real_rank:3, predicted_rank:4
user:43, item:26, real_rank:3, predicted_rank:2
user:43, item:27, real_rank:4, predicted_rank:3
user:43, item:31, real_rank:5, predicted_rank:3
user:43, item:32, real_rank:4, predicted_rank:3
user:43, item:36, real_rank:3, predicted_rank:2
user:43, item:37, real_rank:2, predicted_rank:3
user:43, item:41, real_rank:3, predicted_rank:3
user:43, item:42, real_rank:2, predicted_rank:3
user:43, item:46, real_rank:3, predicted_rank:3
user:43, item:47, real_rank:2, predicted_rank:3
user:43, item:49, real_rank:3, predicted_rank:3
user:44, item:6, real_rank:1, predicted_rank:3
user:44, item:7, real_rank:2, predicted_rank:2
user:44, item:11, real_rank:1, predicted_rank:2
user:44, item:12, real_rank:2, predicted_rank:2
user:44, item:13, real_rank:1, predicted_rank:2
user:44, item:16, real_rank:1, predicted_rank:2
user:44, item:17, real_rank:2, predicted_rank:1
user:44, item:18, real_rank:2, predicted_rank:1
user:44, item:21, real_rank:4, predicted_rank:3
user:44, item:22, real_rank:4, predicted_rank:4
user:44, item:23, real_rank:5, predicted_rank:3
user:44, item:26, real_rank:1, predicted_rank:2
user:44, item:27, real_rank:2, predicted_rank:1
user:44, item:28, real_rank:3, predicted_rank:1
user:44, item:31, real_rank:1, predicted_rank:2
user:44, item:32, real_rank:2, predicted_rank:2
user:44, item:33, real_rank:1, predicted_rank:2
user:44, item:36, real_rank:1, predicted_rank:2
user:44, item:37, real_rank:2, predicted_rank:1
user:44, item:38, real_rank:1, predicted_rank:2
user:44, item:41, real_rank:3, predicted_rank:3
user:44, item:42, real_rank:3, predicted_rank:3
user:44, item:43, real_rank:4, predicted_rank:2
user:44, item:46, real_rank:3, predicted_rank:2
user:44, item:47, real_rank:4, predicted_rank:2
user:44, item:48, real_rank:3, predicted_rank:3
user:45, item:3, real_rank:2, predicted_rank:2
user:45, item:4, real_rank:3, predicted_rank:2
user:45, item:6, real_rank:3, predicted_rank:3
user:45, item:7, real_rank:4, predicted_rank:3
user:45, item:8, real_rank:2, predicted_rank:3
user:45, item:9, real_rank:3, predicted_rank:2
user:45, item:17, real_rank:2, predicted_rank:2
user:45, item:18, real_rank:1, predicted_rank:2
user:45, item:19, real_rank:1, predicted_rank:2
user:45, item:20, real_rank:2, predicted_rank:1
user:45, item:23, real_rank:2, predicted_rank:3
user:45, item:26, real_rank:1, predicted_rank:3
user:45, item:31, real_rank:5, predicted_rank:1
user:45, item:33, real_rank:4, predicted_rank:2
user:45, item:34, real_rank:3, predicted_rank:3
user:45, item:35, real_rank:5, predicted_rank:3
user:45, item:36, real_rank:2, predicted_rank:4
user:45, item:37, real_rank:3, predicted_rank:3
user:45, item:41, real_rank:3, predicted_rank:2
user:45, item:44, real_rank:2, predicted_rank:3
user:45, item:45, real_rank:3, predicted_rank:2
user:45, item:46, real_rank:2, predicted_rank:1
user:45, item:47, real_rank:1, predicted_rank:3
user:46, item:4, real_rank:1, predicted_rank:2
user:46, item:5, real_rank:2, predicted_rank:2
user:46, item:8, real_rank:4, predicted_rank:2
user:46, item:9, real_rank:3, predicted_rank:3
user:46, item:18, real_rank:3, predicted_rank:2
user:46, item:19, real_rank:2, predicted_rank:2
user:46, item:23, real_rank:2, predicted_rank:3
user:46, item:27, real_rank:2, predicted_rank:2
user:46, item:29, real_rank:3, predicted_rank:2
user:46, item:30, real_rank:2, predicted_rank:2
user:46, item:34, real_rank:2, predicted_rank:3
user:46, item:35, real_rank:3, predicted_rank:2
user:46, item:37, real_rank:3, predicted_rank:3
user:46, item:38, real_rank:4, predicted_rank:3
user:46, item:39, real_rank:2, predicted_rank:2
user:46, item:45, real_rank:4, predicted_rank:3
user:46, item:46, real_rank:1, predicted_rank:2
user:46, item:49, real_rank:2, predicted_rank:1
user:47, item:4, real_rank:1, predicted_rank:3
user:47, item:6, real_rank:3, predicted_rank:3
user:47, item:7, real_rank:2, predicted_rank:4
user:47, item:8, real_rank:3, predicted_rank:3
user:47, item:12, real_rank:3, predicted_rank:4
user:47, item:13, real_rank:5, predicted_rank:3
user:47, item:14, real_rank:4, predicted_rank:3
user:47, item:21, real_rank:4, predicted_rank:4
user:47, item:22, real_rank:3, predicted_rank:4
user:47, item:23, real_rank:4, predicted_rank:4
user:47, item:27, real_rank:2, predicted_rank:2
user:47, item:31, real_rank:1, predicted_rank:1
user:47, item:32, real_rank:2, predicted_rank:2
user:47, item:34, real_rank:3, predicted_rank:2
user:47, item:35, real_rank:1, predicted_rank:2
user:47, item:37, real_rank:4, predicted_rank:3
user:47, item:38, real_rank:3, predicted_rank:4
user:48, item:2, real_rank:2, predicted_rank:2
user:48, item:7, real_rank:3, predicted_rank:4
user:48, item:12, real_rank:2, predicted_rank:3
user:48, item:13, real_rank:4, predicted_rank:3
user:48, item:14, real_rank:3, predicted_rank:3
user:48, item:15, real_rank:2, predicted_rank:3
user:48, item:16, real_rank:3, predicted_rank:2
user:48, item:17, real_rank:2, predicted_rank:2
user:48, item:31, real_rank:2, predicted_rank:2
user:48, item:33, real_rank:3, predicted_rank:2
user:48, item:36, real_rank:3, predicted_rank:3
user:48, item:37, real_rank:2, predicted_rank:3
user:48, item:38, real_rank:3, predicted_rank:3
user:48, item:39, real_rank:2, predicted_rank:3
user:48, item:41, real_rank:3, predicted_rank:3
user:48, item:42, real_rank:4, predicted_rank:3
user:48, item:44, real_rank:3, predicted_rank:3
user:48, item:47, real_rank:3, predicted_rank:3
user:48, item:48, real_rank:3, predicted_rank:3
user:48, item:49, real_rank:2, predicted_rank:3
user:48, item:50, real_rank:4, predicted_rank:2
user:49, item:8, real_rank:1, predicted_rank:2
user:49, item:14, real_rank:1, predicted_rank:2
user:49, item:15, real_rank:1, predicted_rank:3
user:49, item:16, real_rank:4, predicted_rank:3
user:49, item:19, real_rank:5, predicted_rank:3
user:49, item:20, real_rank:4, predicted_rank:4
user:49, item:28, real_rank:2, predicted_rank:1
user:49, item:31, real_rank:1, predicted_rank:1
user:49, item:32, real_rank:1, predicted_rank:1
user:49, item:43, real_rank:4, predicted_rank:4
user:49, item:44, real_rank:3, predicted_rank:4
user:49, item:45, real_rank:5, predicted_rank:3
user:49, item:46, real_rank:3, predicted_rank:2
user:49, item:48, real_rank:2, predicted_rank:2
user:49, item:49, real_rank:1, predicted_rank:2
user:49, item:50, real_rank:3, predicted_rank:2
user:50, item:1, real_rank:1, predicted_rank:1
user:50, item:2, real_rank:2, predicted_rank:1
user:50, item:3, real_rank:2, predicted_rank:1
user:50, item:10, real_rank:4, predicted_rank:3
user:50, item:11, real_rank:5, predicted_rank:4
user:50, item:12, real_rank:4, predicted_rank:4
user:50, item:13, real_rank:4, predicted_rank:4
user:50, item:26, real_rank:3, predicted_rank:3
user:50, item:27, real_rank:3, predicted_rank:2
user:50, item:28, real_rank:2, predicted_rank:3
user:50, item:31, real_rank:1, predicted_rank:2
user:50, item:35, real_rank:2, predicted_rank:2
user:50, item:36, real_rank:4, predicted_rank:3
user:50, item:37, real_rank:5, predicted_rank:3
user:50, item:38, real_rank:4, predicted_rank:4
user:50, item:41, real_rank:1, predicted_rank:2
user:50, item:42, real_rank:1, predicted_rank:2
user:50, item:43, real_rank:1, predicted_rank:2
user:50, item:44, real_rank:2, predicted_rank:2
user:50, item:45, real_rank:2, predicted_rank:2
user:50, item:46, real_rank:2, predicted_rank:1
user:50, item:47, real_rank:3, predicted_rank:1
user:50, item:48, real_rank:1, predicted_rank:2
user:50, item:49, real_rank:1, predicted_rank:1
user:50, item:50, real_rank:1, predicted_rank:2
user:51, item:12, real_rank:3, predicted_rank:3
user:51, item:13, real_rank:2, predicted_rank:2
user:51, item:32, real_rank:2, predicted_rank:2
user:51, item:33, real_rank:1, predicted_rank:2
user:51, item:34, real_rank:2, predicted_rank:1
user:51, item:36, real_rank:4, predicted_rank:3
user:51, item:37, real_rank:3, predicted_rank:3
user:51, item:41, real_rank:3, predicted_rank:3
user:51, item:42, real_rank:4, predicted_rank:4
user:51, item:44, real_rank:4, predicted_rank:3
user:51, item:45, real_rank:3, predicted_rank:3
